TransactionID,TransactionDT,TransactionAmt,ProductCD,card4,card6,Device_Is_New,P_emaildomain
31406,2026-02-06 08:53:01.656345,163.42,W,mastercard,credit,1,yahoo.com
31407,2026-02-06 08:52:01.656347,6.66,W,amex,debit,1,corporate.com
31408,2026-02-06 08:51:01.656350,40.23,W,visa,debit,0,gmail.com
31409,2026-02-06 08:50:01.656353,4.11,H,visa,credit,0,anon.net
31410,2026-02-06 08:49:01.656356,131.28,W,visa,credit,1,gmail.com
31411,2026-02-06 08:48:01.656358,334.38,C,amex,credit,0,corporate.com
31412,2026-02-06 08:47:01.656361,300.33,W,amex,credit,0,yahoo.com
31413,2026-02-06 08:46:01.656364,146.18,W,mastercard,credit,0,yahoo.com
31414,2026-02-06 08:45:01.656366,188.02,R,mastercard,debit,0,corporate.com
31415,2026-02-06 08:44:01.656369,44.92,C,amex,credit,0,yahoo.com
31416,2026-02-06 08:43:01.656371,48.78,H,mastercard,credit,0,corporate.com
31417,2026-02-06 08:42:01.656374,595.22,W,mastercard,debit,0,gmail.com
31418,2026-02-06 08:41:01.656377,25.86,R,amex,debit,0,yahoo.com
31419,2026-02-06 08:40:01.656379,23.65,W,visa,debit,0,anon.net
31420,2026-02-06 08:39:01.656382,18.83,W,mastercard,debit,0,gmail.com
31421,2026-02-06 08:38:01.656385,178.59,W,mastercard,credit,0,yahoo.com
31422,2026-02-06 08:37:01.656387,121.26,C,visa,debit,0,anon.net
31423,2026-02-06 08:36:01.656390,9.82,W,mastercard,debit,1,yahoo.com
31424,2026-02-06 08:35:01.656393,333.38,W,mastercard,debit,0,corporate.com
31425,2026-02-06 08:34:01.656396,59.97,W,mastercard,credit,0,anon.net
31426,2026-02-06 08:33:01.656398,74.23,W,visa,credit,0,corporate.com
31427,2026-02-06 08:32:01.656401,147.09,R,visa,credit,0,yahoo.com
31428,2026-02-06 08:31:01.656404,124.52,W,mastercard,credit,0,anon.net
31429,2026-02-06 08:30:01.656406,239.65,H,mastercard,debit,0,anon.net
31430,2026-02-06 08:29:01.656409,148.37,R,amex,credit,0,anon.net
31431,2026-02-06 08:28:01.656412,98.83,H,amex,credit,0,corporate.com
31432,2026-02-06 08:27:01.656414,32.46,H,mastercard,debit,1,yahoo.com
31433,2026-02-06 08:26:01.656417,158.41,R,amex,credit,0,corporate.com
31434,2026-02-06 08:25:01.656420,98.09,W,visa,credit,0,anon.net
31435,2026-02-06 08:24:01.656422,10.29,R,amex,credit,0,corporate.com
31436,2026-02-06 08:23:01.656425,29.31,H,mastercard,debit,0,yahoo.com
31437,2026-02-06 08:22:01.656428,225.53,H,mastercard,debit,0,yahoo.com
31438,2026-02-06 08:21:01.656431,15.75,C,amex,debit,0,anon.net
31439,2026-02-06 08:20:01.656433,146.24,C,mastercard,credit,0,anon.net
31440,2026-02-06 08:19:01.656436,60.15,R,amex,credit,0,yahoo.com
31441,2026-02-06 08:18:01.656439,333.91,H,visa,debit,0,yahoo.com
31442,2026-02-06 08:17:01.656441,258.21,R,amex,credit,0,anon.net
31443,2026-02-06 08:16:01.656444,67.56,H,amex,debit,1,yahoo.com
31444,2026-02-06 08:15:01.656447,56.71,H,visa,debit,0,corporate.com
31445,2026-02-06 08:14:01.656450,102.25,W,visa,credit,0,yahoo.com
31446,2026-02-06 08:13:01.656453,117.66,C,visa,debit,0,yahoo.com
31447,2026-02-06 08:12:01.656455,71.64,C,visa,credit,0,anon.net
31448,2026-02-06 08:11:01.656458,33.38,R,visa,debit,0,gmail.com
31449,2026-02-06 08:10:01.656461,29.11,W,mastercard,debit,0,anon.net
31450,2026-02-06 08:09:01.656463,90.03,W,visa,debit,1,anon.net
31451,2026-02-06 08:08:01.656466,38.53,C,mastercard,debit,0,corporate.com
31452,2026-02-06 08:07:01.656469,52.47,C,mastercard,credit,1,yahoo.com
31453,2026-02-06 08:06:01.656471,79.56,C,visa,debit,0,anon.net
31454,2026-02-06 08:05:01.656474,75.72,R,visa,debit,1,anon.net
31455,2026-02-06 08:04:01.656477,38.9,H,amex,credit,0,anon.net
31456,2026-02-06 08:03:01.656479,15.54,W,amex,credit,0,anon.net
31457,2026-02-06 08:02:01.656482,52.25,H,mastercard,debit,1,corporate.com
31458,2026-02-06 08:01:01.656485,163.99,H,amex,debit,0,anon.net
31459,2026-02-06 08:00:01.656487,17.15,R,mastercard,credit,0,anon.net
31460,2026-02-06 07:59:01.656490,94.42,W,visa,credit,0,anon.net
31461,2026-02-06 07:58:01.656492,31.33,W,mastercard,debit,0,anon.net
31462,2026-02-06 07:57:01.656495,115.76,C,mastercard,debit,0,corporate.com
31463,2026-02-06 07:56:01.656498,211.41,H,amex,debit,0,gmail.com
31464,2026-02-06 07:55:01.656500,11.44,W,visa,debit,0,corporate.com
31465,2026-02-06 07:54:01.656503,54.47,W,amex,credit,1,gmail.com
31466,2026-02-06 07:53:01.656508,52.84,W,visa,credit,0,yahoo.com
31467,2026-02-06 07:52:01.656510,40.55,W,amex,debit,0,anon.net
31468,2026-02-06 07:51:01.656512,10.29,W,mastercard,debit,0,yahoo.com
31469,2026-02-06 07:50:01.656515,106.75,C,amex,debit,0,gmail.com
31470,2026-02-06 07:49:01.656517,109.06,W,amex,debit,0,anon.net
31471,2026-02-06 07:48:01.656520,204.95,W,mastercard,debit,0,yahoo.com
31472,2026-02-06 07:47:01.656523,20.03,R,visa,debit,0,yahoo.com
31473,2026-02-06 07:46:01.656526,312.58,C,mastercard,debit,0,corporate.com
31474,2026-02-06 07:45:01.656528,59.79,H,amex,debit,0,anon.net
31475,2026-02-06 07:44:01.656531,38.85,W,mastercard,credit,0,anon.net
31476,2026-02-06 07:43:01.656534,177.81,C,mastercard,debit,1,corporate.com
31477,2026-02-06 07:42:01.656536,33.56,H,mastercard,credit,1,anon.net
31478,2026-02-06 07:41:01.656539,237.89,W,visa,credit,0,gmail.com
31479,2026-02-06 07:40:01.656541,86.74,W,mastercard,credit,0,yahoo.com
31480,2026-02-06 07:39:01.656544,35.13,H,amex,credit,0,yahoo.com
31481,2026-02-06 07:38:01.656547,64.67,W,amex,debit,1,gmail.com
31482,2026-02-06 07:37:01.656549,40.23,C,amex,credit,0,gmail.com
31483,2026-02-06 07:36:01.656552,167.06,W,visa,credit,0,gmail.com
31484,2026-02-06 07:35:01.656554,128.45,C,visa,credit,0,corporate.com
31485,2026-02-06 07:34:01.656557,134.91,H,visa,debit,0,gmail.com
31486,2026-02-06 07:33:01.656559,64.37,W,mastercard,debit,0,gmail.com
31487,2026-02-06 07:32:01.656562,82.53,C,mastercard,credit,0,gmail.com
31488,2026-02-06 07:31:01.656564,88.13,H,visa,credit,0,corporate.com
31489,2026-02-06 07:30:01.656567,56.05,H,mastercard,credit,0,yahoo.com
31490,2026-02-06 07:29:01.656570,24.64,C,amex,debit,0,yahoo.com
31491,2026-02-06 07:28:01.656572,94.44,R,amex,credit,0,gmail.com
31492,2026-02-06 07:27:01.656575,22.03,R,visa,credit,0,yahoo.com
31493,2026-02-06 07:26:01.656578,5.19,W,amex,credit,0,anon.net
31494,2026-02-06 07:25:01.656580,63.94,W,mastercard,credit,0,gmail.com
31495,2026-02-06 07:24:01.656583,58.66,W,amex,debit,0,anon.net
31496,2026-02-06 07:23:01.656586,25.21,W,amex,debit,0,gmail.com
31497,2026-02-06 07:22:01.656588,14.04,H,mastercard,credit,0,gmail.com
31498,2026-02-06 07:21:01.656591,187.83,C,amex,debit,0,yahoo.com
31499,2026-02-06 07:20:01.656594,279.38,W,amex,debit,0,corporate.com
31500,2026-02-06 07:19:01.656596,31.28,R,visa,credit,0,yahoo.com
31501,2026-02-06 07:18:01.656599,284.8,R,amex,debit,0,corporate.com
31502,2026-02-06 07:17:01.656602,282.66,H,mastercard,credit,0,anon.net
31503,2026-02-06 07:16:01.656604,15.33,H,mastercard,debit,1,corporate.com
31504,2026-02-06 07:15:01.656607,1.26,C,mastercard,credit,0,corporate.com
31505,2026-02-06 07:14:01.656609,13.18,W,amex,credit,1,yahoo.com
31506,2026-02-06 07:13:01.656612,212.81,H,visa,credit,0,yahoo.com
31507,2026-02-06 07:12:01.656615,32.16,W,visa,debit,0,gmail.com
31508,2026-02-06 07:11:01.656617,74.34,H,amex,credit,0,corporate.com
31509,2026-02-06 07:10:01.656620,0.78,R,amex,debit,0,yahoo.com
31510,2026-02-06 07:09:01.656623,14.1,W,mastercard,credit,0,gmail.com
31511,2026-02-06 07:08:01.656626,49.92,W,mastercard,credit,1,corporate.com
31512,2026-02-06 07:07:01.656628,28.47,R,mastercard,credit,0,anon.net
31513,2026-02-06 07:06:01.656631,238.1,H,amex,credit,0,corporate.com
31514,2026-02-06 07:05:01.656634,76.13,W,visa,debit,0,anon.net
31515,2026-02-06 07:04:01.656636,27.52,H,visa,credit,0,corporate.com
31516,2026-02-06 07:03:01.656639,60.88,W,amex,credit,0,corporate.com
31517,2026-02-06 07:02:01.656641,145.52,H,mastercard,credit,1,gmail.com
31518,2026-02-06 07:01:01.656644,219.18,H,visa,debit,0,corporate.com
31519,2026-02-06 07:00:01.656646,322.74,H,mastercard,debit,0,yahoo.com
31520,2026-02-06 06:59:01.656649,99.51,W,amex,debit,0,corporate.com
31521,2026-02-06 06:58:01.656652,43.85,W,visa,credit,0,corporate.com
31522,2026-02-06 06:57:01.656654,17.48,W,mastercard,credit,0,anon.net
31523,2026-02-06 06:56:01.656657,59.4,H,visa,credit,0,corporate.com
31524,2026-02-06 06:55:01.656659,50.14,H,amex,credit,1,anon.net
31525,2026-02-06 06:54:01.656662,2.29,H,visa,credit,0,anon.net
31526,2026-02-06 06:53:01.656664,191.73,W,amex,debit,0,anon.net
31527,2026-02-06 06:52:01.656667,58.25,H,mastercard,credit,0,anon.net
31528,2026-02-06 06:51:01.656670,12.35,H,amex,debit,1,anon.net
31529,2026-02-06 06:50:01.656672,159.72,W,amex,debit,1,corporate.com
31530,2026-02-06 06:49:01.656675,174.56,H,visa,credit,0,gmail.com
31531,2026-02-06 06:48:01.656677,146.81,H,visa,credit,0,anon.net
31532,2026-02-06 06:47:01.656680,161.31,W,visa,credit,0,yahoo.com
31533,2026-02-06 06:46:01.656682,31.41,C,mastercard,debit,0,corporate.com
31534,2026-02-06 06:45:01.656685,106.27,W,amex,credit,0,corporate.com
31535,2026-02-06 06:44:01.656688,26.57,H,visa,credit,0,gmail.com
31536,2026-02-06 06:43:01.656690,181.1,W,mastercard,credit,0,anon.net
31537,2026-02-06 06:42:01.656693,162.53,W,amex,debit,0,corporate.com
31538,2026-02-06 06:41:01.656695,72.06,R,visa,credit,0,corporate.com
31539,2026-02-06 06:40:01.656698,9.19,H,mastercard,credit,0,anon.net
31540,2026-02-06 06:39:01.656700,4.7,H,visa,credit,0,corporate.com
31541,2026-02-06 06:38:01.656703,102.72,H,mastercard,credit,0,corporate.com
31542,2026-02-06 06:37:01.656706,13.42,W,visa,debit,0,yahoo.com
31543,2026-02-06 06:36:01.656708,70.43,W,mastercard,credit,0,anon.net
31544,2026-02-06 06:35:01.656710,100.61,W,visa,credit,0,corporate.com
31545,2026-02-06 06:34:01.656713,174.31,H,amex,debit,0,corporate.com
31546,2026-02-06 06:33:01.656716,58.49,C,visa,debit,0,yahoo.com
31547,2026-02-06 06:32:01.656718,243.41,H,mastercard,debit,0,anon.net
31548,2026-02-06 06:31:01.656721,187.71,C,mastercard,credit,0,anon.net
31549,2026-02-06 06:30:01.656723,10.52,W,amex,credit,0,anon.net
31550,2026-02-06 06:29:01.656725,93.08,H,amex,credit,0,anon.net
31551,2026-02-06 06:28:01.656728,68.88,W,amex,debit,1,corporate.com
31552,2026-02-06 06:27:01.656735,40.3,H,amex,debit,0,yahoo.com
31553,2026-02-06 06:26:01.656738,417.36,C,mastercard,credit,0,corporate.com
31554,2026-02-06 06:25:01.656741,0.15,H,amex,credit,0,gmail.com
31555,2026-02-06 06:24:01.656743,104.62,H,mastercard,debit,0,anon.net
31556,2026-02-06 06:23:01.656746,36.67,W,amex,debit,0,corporate.com
31557,2026-02-06 06:22:01.656748,201.72,C,visa,credit,0,gmail.com
31558,2026-02-06 06:21:01.656751,283.59,W,amex,debit,0,corporate.com
31559,2026-02-06 06:20:01.656754,144.82,H,visa,debit,0,yahoo.com
31560,2026-02-06 06:19:01.656756,13.26,C,mastercard,credit,1,corporate.com
31561,2026-02-06 06:18:01.656759,261.14,H,mastercard,debit,0,anon.net
31562,2026-02-06 06:17:01.656762,64.88,W,visa,debit,1,gmail.com
31563,2026-02-06 06:16:01.656764,94.01,W,visa,credit,0,anon.net
31564,2026-02-06 06:15:01.656767,4.33,C,mastercard,debit,0,gmail.com
31565,2026-02-06 06:14:01.656781,197.26,C,mastercard,debit,0,gmail.com
31566,2026-02-06 06:13:01.656784,90.18,C,visa,credit,0,gmail.com
31567,2026-02-06 06:12:01.656787,60.48,W,mastercard,credit,1,anon.net
31568,2026-02-06 06:11:01.656790,87.72,C,visa,debit,0,gmail.com
31569,2026-02-06 06:10:01.656792,87.93,H,visa,debit,1,anon.net
31570,2026-02-06 06:09:01.656795,172.88,C,mastercard,debit,0,corporate.com
31571,2026-02-06 06:08:01.656797,153.39,W,visa,debit,0,anon.net
31572,2026-02-06 06:07:01.656800,110.26,R,mastercard,debit,0,anon.net
31573,2026-02-06 06:06:01.656803,2.65,H,mastercard,credit,0,corporate.com
31574,2026-02-06 06:05:01.656805,36.62,C,visa,credit,0,yahoo.com
31575,2026-02-06 06:04:01.656808,14.31,R,mastercard,credit,0,corporate.com
31576,2026-02-06 06:03:01.656811,97.69,H,visa,credit,0,corporate.com
31577,2026-02-06 06:02:01.656813,126.9,C,amex,debit,0,yahoo.com
31578,2026-02-06 06:01:01.656816,194.08,W,mastercard,debit,0,gmail.com
31579,2026-02-06 06:00:01.656818,20.44,W,visa,credit,0,corporate.com
31580,2026-02-06 05:59:01.656821,211.2,H,mastercard,credit,1,yahoo.com
31581,2026-02-06 05:58:01.656824,87.88,R,mastercard,credit,0,anon.net
31582,2026-02-06 05:57:01.656826,5.9,W,mastercard,debit,0,corporate.com
31583,2026-02-06 05:56:01.656829,2.34,W,visa,credit,0,corporate.com
31584,2026-02-06 05:55:01.656831,3.28,H,mastercard,credit,0,yahoo.com
31585,2026-02-06 05:54:01.656835,189.2,C,amex,debit,0,gmail.com
31586,2026-02-06 05:53:01.656837,409.28,W,visa,debit,0,gmail.com
31587,2026-02-06 05:52:01.656840,27.92,R,visa,credit,0,anon.net
31588,2026-02-06 05:51:01.656842,422.62,W,amex,credit,1,gmail.com
31589,2026-02-06 05:50:01.656845,84.85,H,visa,credit,0,yahoo.com
31590,2026-02-06 05:49:01.656848,49.22,W,mastercard,credit,0,gmail.com
31591,2026-02-06 05:48:01.656850,201.4,W,amex,debit,0,anon.net
31592,2026-02-06 05:47:01.656853,16.37,H,visa,credit,0,anon.net
31593,2026-02-06 05:46:01.656856,51.26,C,amex,credit,0,yahoo.com
31594,2026-02-06 05:45:01.656858,56.87,R,mastercard,credit,1,corporate.com
31595,2026-02-06 05:44:01.656861,24.49,W,visa,credit,0,corporate.com
31596,2026-02-06 05:43:01.656864,77.13,H,mastercard,credit,0,corporate.com
31597,2026-02-06 05:42:01.656867,32.05,C,visa,debit,0,corporate.com
31598,2026-02-06 05:41:01.656869,85.05,C,mastercard,credit,0,anon.net
31599,2026-02-06 05:40:01.656872,379.59,W,mastercard,debit,0,anon.net
31600,2026-02-06 05:39:01.656875,10.12,H,amex,credit,0,corporate.com
31601,2026-02-06 05:38:01.656877,32.66,C,mastercard,credit,0,gmail.com
31602,2026-02-06 05:37:01.656880,5.38,W,visa,debit,0,gmail.com
31603,2026-02-06 05:36:01.656883,48.25,H,amex,credit,0,anon.net
31604,2026-02-06 05:35:01.656885,101.94,R,amex,debit,0,yahoo.com
31605,2026-02-06 05:34:01.656888,38.96,H,mastercard,credit,0,anon.net
31606,2026-02-06 05:33:01.656891,20.09,C,visa,credit,0,anon.net
31607,2026-02-06 05:32:01.656893,176.88,C,visa,credit,0,anon.net
31608,2026-02-06 05:31:01.656896,41.55,W,visa,credit,0,gmail.com
31609,2026-02-06 05:30:01.656898,79.28,H,amex,debit,0,anon.net
31610,2026-02-06 05:29:01.656901,145.79,W,amex,credit,0,corporate.com
31611,2026-02-06 05:28:01.656904,51.25,W,visa,debit,0,gmail.com
31612,2026-02-06 05:27:01.656906,36.88,W,mastercard,credit,0,anon.net
31613,2026-02-06 05:26:01.656909,71.53,W,mastercard,debit,0,corporate.com
31614,2026-02-06 05:25:01.656912,76.53,C,visa,debit,0,anon.net
31615,2026-02-06 05:24:01.656914,16.97,W,mastercard,credit,0,gmail.com
31616,2026-02-06 05:23:01.656917,16.01,W,mastercard,debit,0,yahoo.com
31617,2026-02-06 05:22:01.656920,55.18,W,amex,credit,0,corporate.com
31618,2026-02-06 05:21:01.656922,88.47,H,mastercard,credit,0,gmail.com
31619,2026-02-06 05:20:01.656925,129.65,W,amex,debit,0,gmail.com
31620,2026-02-06 05:19:01.656928,17.04,W,mastercard,debit,0,anon.net
31621,2026-02-06 05:18:01.656930,90.48,W,visa,debit,0,yahoo.com
31622,2026-02-06 05:17:01.656933,0.23,H,amex,debit,0,corporate.com
31623,2026-02-06 05:16:01.656935,106.24,W,visa,debit,0,gmail.com
31624,2026-02-06 05:15:01.656938,22.1,W,mastercard,debit,0,anon.net
31625,2026-02-06 05:14:01.656941,128.54,C,mastercard,credit,1,anon.net
31626,2026-02-06 05:13:01.656943,116.68,C,mastercard,credit,1,anon.net
31627,2026-02-06 05:12:01.656945,220.75,H,visa,credit,0,gmail.com
31628,2026-02-06 05:11:01.656948,33.97,R,amex,debit,0,yahoo.com
31629,2026-02-06 05:10:01.656950,6.47,W,mastercard,debit,0,gmail.com
31630,2026-02-06 05:09:01.656953,98.14,H,visa,debit,0,corporate.com
31631,2026-02-06 05:08:01.656955,56.46,H,visa,debit,1,corporate.com
31632,2026-02-06 05:07:01.656958,489.28,H,amex,credit,0,gmail.com
31633,2026-02-06 05:06:01.656961,138.99,W,visa,debit,0,gmail.com
31634,2026-02-06 05:05:01.656963,37.67,H,visa,credit,1,anon.net
31635,2026-02-06 05:04:01.656966,18.19,C,amex,credit,0,yahoo.com
31636,2026-02-06 05:03:01.656972,48.05,W,amex,debit,0,corporate.com
31637,2026-02-06 05:02:01.656975,52.57,W,amex,debit,0,corporate.com
31638,2026-02-06 05:01:01.656977,93.87,W,mastercard,debit,0,yahoo.com
31639,2026-02-06 05:00:01.656980,1.11,W,mastercard,credit,0,gmail.com
31640,2026-02-06 04:59:01.656983,79.5,W,mastercard,debit,0,anon.net
31641,2026-02-06 04:58:01.656985,51.4,W,mastercard,credit,0,gmail.com
31642,2026-02-06 04:57:01.656988,15.67,C,visa,debit,0,corporate.com
31643,2026-02-06 04:56:01.656990,197.67,C,amex,debit,0,gmail.com
31644,2026-02-06 04:55:01.656993,132.1,H,amex,credit,0,yahoo.com
31645,2026-02-06 04:54:01.656995,146.27,H,visa,credit,0,gmail.com
31646,2026-02-06 04:53:01.656997,75.7,W,visa,debit,0,anon.net
31647,2026-02-06 04:52:01.657000,79.51,H,mastercard,debit,0,yahoo.com
31648,2026-02-06 04:51:01.657002,13.18,W,visa,debit,0,yahoo.com
31649,2026-02-06 04:50:01.657005,44.52,C,visa,credit,0,anon.net
31650,2026-02-06 04:49:01.657007,39.21,R,mastercard,credit,0,anon.net
31651,2026-02-06 04:48:01.657010,101.07,C,amex,credit,0,corporate.com
31652,2026-02-06 04:47:01.657012,37.53,H,amex,credit,0,gmail.com
31653,2026-02-06 04:46:01.657015,106.16,W,mastercard,debit,0,gmail.com
31654,2026-02-06 04:45:01.657018,96.4,C,amex,debit,0,anon.net
31655,2026-02-06 04:44:01.657020,28.59,H,mastercard,debit,0,anon.net
31656,2026-02-06 04:43:01.657023,26.61,R,mastercard,debit,0,corporate.com
31657,2026-02-06 04:42:01.657026,76.43,H,visa,credit,0,yahoo.com
31658,2026-02-06 04:41:01.657028,14.83,C,visa,debit,0,corporate.com
31659,2026-02-06 04:40:01.657031,116.37,C,amex,debit,0,gmail.com
31660,2026-02-06 04:39:01.657033,97.19,W,mastercard,credit,0,anon.net
31661,2026-02-06 04:38:01.657036,0.24,W,visa,debit,0,yahoo.com
31662,2026-02-06 04:37:01.657039,75.52,R,amex,debit,1,gmail.com
31663,2026-02-06 04:36:01.657041,49.16,R,visa,debit,0,yahoo.com
31664,2026-02-06 04:35:01.657044,10.41,W,mastercard,credit,0,yahoo.com
31665,2026-02-06 04:34:01.657046,18.78,C,visa,debit,0,corporate.com
31666,2026-02-06 04:33:01.657049,100.63,C,mastercard,credit,0,corporate.com
31667,2026-02-06 04:32:01.657051,61.18,W,amex,credit,0,corporate.com
31668,2026-02-06 04:31:01.657054,76.26,W,mastercard,credit,0,anon.net
31669,2026-02-06 04:30:01.657057,123.03,W,amex,credit,0,gmail.com
31670,2026-02-06 04:29:01.657060,262.77,W,mastercard,credit,0,gmail.com
31671,2026-02-06 04:28:01.657062,131.8,H,amex,credit,0,anon.net
31672,2026-02-06 04:27:01.657065,28.94,R,mastercard,credit,0,anon.net
31673,2026-02-06 04:26:01.657068,102.37,C,amex,debit,0,corporate.com
31674,2026-02-06 04:25:01.657070,76.81,H,amex,credit,0,anon.net
31675,2026-02-06 04:24:01.657073,56.79,W,mastercard,debit,0,yahoo.com
31676,2026-02-06 04:23:01.657075,307.09,H,mastercard,debit,0,yahoo.com
31677,2026-02-06 04:22:01.657078,129.37,W,mastercard,credit,0,yahoo.com
31678,2026-02-06 04:21:01.657081,68.49,W,mastercard,credit,0,yahoo.com
31679,2026-02-06 04:20:01.657083,17.66,C,mastercard,credit,1,anon.net
31680,2026-02-06 04:19:01.657086,51.35,H,amex,credit,0,anon.net
31681,2026-02-06 04:18:01.657089,136.51,H,amex,debit,0,yahoo.com
31682,2026-02-06 04:17:01.657091,64.59,H,amex,credit,0,yahoo.com
31683,2026-02-06 04:16:01.657094,179.48,H,mastercard,credit,0,yahoo.com
31684,2026-02-06 04:15:01.657097,31.42,C,amex,credit,0,corporate.com
31685,2026-02-06 04:14:01.657099,4.96,C,mastercard,debit,0,yahoo.com
31686,2026-02-06 04:13:01.657102,59.17,H,visa,debit,0,gmail.com
31687,2026-02-06 04:12:01.657105,271.9,W,mastercard,credit,0,yahoo.com
31688,2026-02-06 04:11:01.657107,25.14,W,visa,credit,0,gmail.com
31689,2026-02-06 04:10:01.657110,188.96,W,visa,credit,0,gmail.com
31690,2026-02-06 04:09:01.657112,137.37,C,amex,credit,0,corporate.com
31691,2026-02-06 04:08:01.657115,406.99,C,amex,debit,1,yahoo.com
31692,2026-02-06 04:07:01.657118,52.05,H,amex,credit,0,anon.net
31693,2026-02-06 04:06:01.657121,130.94,W,visa,credit,0,yahoo.com
31694,2026-02-06 04:05:01.657123,104.88,H,mastercard,credit,0,anon.net
31695,2026-02-06 04:04:01.657126,155.91,W,mastercard,credit,0,corporate.com
31696,2026-02-06 04:03:01.657128,26.77,H,amex,debit,0,yahoo.com
31697,2026-02-06 04:02:01.657131,135.36,C,visa,credit,0,corporate.com
31698,2026-02-06 04:01:01.657134,15.77,W,visa,credit,0,corporate.com
31699,2026-02-06 04:00:01.657136,211.19,W,visa,credit,0,anon.net
31700,2026-02-06 03:59:01.657139,25.6,W,amex,credit,0,anon.net
31701,2026-02-06 03:58:01.657142,90.8,W,mastercard,credit,0,gmail.com
31702,2026-02-06 03:57:01.657145,44.36,H,amex,debit,0,anon.net
31703,2026-02-06 03:56:01.657147,17.99,R,mastercard,debit,0,yahoo.com
31704,2026-02-06 03:55:01.657150,121.54,W,visa,debit,0,anon.net
31705,2026-02-06 03:54:01.657153,3.03,H,amex,credit,1,anon.net
31706,2026-02-06 03:53:01.657155,46.39,W,amex,credit,1,anon.net
31707,2026-02-06 03:52:01.657158,27.91,R,mastercard,debit,1,yahoo.com
31708,2026-02-06 03:51:01.657160,98.13,C,visa,credit,0,yahoo.com
31709,2026-02-06 03:50:01.657163,171.68,W,mastercard,credit,0,gmail.com
31710,2026-02-06 03:49:01.657165,12.51,H,mastercard,credit,0,yahoo.com
31711,2026-02-06 03:48:01.657167,57.03,W,visa,debit,0,gmail.com
31712,2026-02-06 03:47:01.657191,137.43,C,amex,credit,1,yahoo.com
31713,2026-02-06 03:46:01.657193,49.85,C,mastercard,credit,0,yahoo.com
31714,2026-02-06 03:45:01.657196,108.11,H,visa,credit,0,anon.net
31715,2026-02-06 03:44:01.657199,93.05,W,mastercard,credit,0,yahoo.com
31716,2026-02-06 03:43:01.657201,48.26,W,visa,debit,0,yahoo.com
31717,2026-02-06 03:42:01.657204,3.54,C,visa,debit,0,anon.net
31718,2026-02-06 03:41:01.657207,161.72,H,amex,credit,0,gmail.com
31719,2026-02-06 03:40:01.657209,39.96,C,mastercard,credit,0,gmail.com
31720,2026-02-06 03:39:01.657212,74.43,W,mastercard,credit,0,gmail.com
31721,2026-02-06 03:38:01.657217,94.2,H,mastercard,credit,1,gmail.com
31722,2026-02-06 03:37:01.657220,75.61,W,mastercard,debit,0,yahoo.com
31723,2026-02-06 03:36:01.657223,100.07,R,mastercard,debit,0,gmail.com
31724,2026-02-06 03:35:01.657225,7.54,W,visa,debit,1,yahoo.com
31725,2026-02-06 03:34:01.657228,27.88,W,mastercard,debit,0,anon.net
31726,2026-02-06 03:33:01.657231,91.12,H,amex,credit,1,anon.net
31727,2026-02-06 03:32:01.657233,80.17,W,amex,credit,0,corporate.com
31728,2026-02-06 03:31:01.657236,50.76,C,mastercard,credit,0,gmail.com
31729,2026-02-06 03:30:01.657238,24.46,R,visa,debit,0,gmail.com
31730,2026-02-06 03:29:01.657241,57.54,H,amex,debit,0,anon.net
31731,2026-02-06 03:28:01.657244,8.38,W,amex,credit,0,corporate.com
31732,2026-02-06 03:27:01.657246,233.35,C,mastercard,credit,0,gmail.com
31733,2026-02-06 03:26:01.657249,260.87,W,visa,credit,0,anon.net
31734,2026-02-06 03:25:01.657251,76.57,W,visa,credit,1,gmail.com
31735,2026-02-06 03:24:01.657254,103.65,H,amex,debit,0,anon.net
31736,2026-02-06 03:23:01.657257,186.34,H,mastercard,credit,0,yahoo.com
31737,2026-02-06 03:22:01.657259,389.86,H,visa,debit,0,gmail.com
31738,2026-02-06 03:21:01.657262,29.51,R,visa,credit,0,gmail.com
31739,2026-02-06 03:20:01.657264,17.74,H,amex,debit,0,gmail.com
31740,2026-02-06 03:19:01.657267,262.75,C,visa,credit,0,corporate.com
31741,2026-02-06 03:18:01.657270,134.46,W,amex,debit,0,yahoo.com
31742,2026-02-06 03:17:01.657272,78.84,C,visa,debit,0,yahoo.com
31743,2026-02-06 03:16:01.657275,96.57,C,amex,credit,1,gmail.com
31744,2026-02-06 03:15:01.657278,47.07,W,amex,debit,0,yahoo.com
31745,2026-02-06 03:14:01.657280,111.5,H,visa,credit,0,yahoo.com
31746,2026-02-06 03:13:01.657283,10.93,H,mastercard,debit,1,yahoo.com
31747,2026-02-06 03:12:01.657285,167.97,H,visa,credit,0,corporate.com
31748,2026-02-06 03:11:01.657288,268.45,H,mastercard,debit,0,yahoo.com
31749,2026-02-06 03:10:01.657291,161.11,H,amex,credit,0,gmail.com
31750,2026-02-06 03:09:01.657293,114.18,W,visa,debit,1,yahoo.com
31751,2026-02-06 03:08:01.657296,225.86,W,visa,credit,0,anon.net
31752,2026-02-06 03:07:01.657299,10.42,H,visa,debit,1,corporate.com
31753,2026-02-06 03:06:01.657301,181.43,H,visa,debit,0,anon.net
31754,2026-02-06 03:05:01.657312,199.42,W,visa,debit,0,anon.net
31755,2026-02-06 03:04:01.657315,109.31,R,mastercard,debit,0,anon.net
31756,2026-02-06 03:03:01.657318,156.16,C,amex,debit,0,corporate.com
